58.00	28.103873	2567469	57.217545
58.25	28.193497	2485930	57.581599
58.50	28.281834	2396953	58.385541
58.75	28.395337	2318278	58.227963
59.00	28.489397	2237509	58.466953
59.25	28.569596	2164172	60.617008
59.50	28.642772	2089352	61.655081
59.75	28.736561	2019685	60.523034
60.00	28.817597	1949199	60.901999
60.25	28.883239	1888457	61.771827
60.50	29.001490	1817029	94.834304
60.75	29.079663	1748487	63.311422
61.00	29.181377	1685886	62.619534
61.25	29.279232	1624018	65.685991
61.50	29.392063	1560447	71.688451
61.75	29.488408	1500496	65.821446
62.00	29.561995	1442640	69.659276
62.25	29.630850	1384899	90.140220
62.50	29.710295	1327670	89.974414
62.75	29.796839	1270215	114.112267
63.00	29.895110	1214974	118.674615
63.25	29.962418	1163492	142.530883
63.50	30.037969	1113017	96.278572
63.75	30.113066	1060817	103.749064
64.00	30.183751	1011360	152.520565
64.25	30.270283	963691	100.536455
64.50	30.363840	916257	108.827568
64.75	30.464836	868396	112.132225
65.00	30.547764	821815	83.831695
65.25	30.574157	777477	76.990949
65.50	30.589262	738989	77.402661
65.75	30.601600	696926	119.252465
66.00	30.615674	656852	76.864009
66.25	30.645273	620063	77.422965
66.50	30.620388	582116	78.987398
66.75	30.637309	551844	79.130944
67.00	30.560030	520083	80.265824
67.25	30.592167	489450	81.090462
67.50	30.670493	459489	81.271129
67.75	30.711058	434772	81.252932
68.00	30.687044	407460	82.938727
68.25	30.647787	382149	84.684861
68.50	30.554646	360129	89.624259
68.75	30.491912	340813	87.172464
69.00	30.488062	322834	86.290479
69.25	30.471551	308276	98.301981
69.50	30.432243	293372	86.646272
69.75	30.392263	281138	88.714522
70.00	30.398444	267659	90.881406
70.25	30.427671	257104	92.069587
70.50	30.388224	246891	87.907053
70.75	30.222344	237659	89.083767
71.00	30.248461	226836	88.591514
71.25	30.281636	219102	88.246187
71.50	30.210152	208844	88.998878
71.75	30.214774	199135	90.310982
72.00	30.279471	192217	94.784177
72.25	30.258019	184870	91.221629
72.50	30.260820	177429	646.117022
72.75	30.253693	172918	436.985571
73.00	30.190440	169030	98.255255
73.25	30.147972	163457	85.410879
73.50	30.080912	156022	83.687163
73.75	29.913501	149332	83.121579
74.00	29.818654	143968	82.842947
74.25	29.767454	138145	83.708686
74.50	29.681160	133396	83.782236
74.75	29.524860	130189	83.375791
75.00	29.376187	124018	86.476764
75.25	29.276868	118060	84.102939
75.50	29.097469	113133	84.944041
75.75	28.992714	109939	107.545886
76.00	28.901934	106102	113.991033
76.25	28.854808	102464	92.714973
76.50	28.724530	97891	83.604210
76.75	28.600382	91007	81.674736
77.00	28.361131	86013	82.512580
77.25	28.183059	83514	81.593953
77.50	27.960251	78844	82.776691
77.75	27.809644	75301	80.562349
78.00	27.720788	71469	80.614607
78.25	27.537083	66742	90.618856
78.50	27.454241	63823	95.914453
78.75	27.401670	60109	80.569200
79.00	27.119969	55923	86.377057
79.25	26.845171	51786	81.044888
79.50	26.717519	47890	82.621395
79.75	26.627008	45009	87.208207
80.00	26.341043	42502	85.708569
80.25	26.009184	38980	83.855637
80.50	26.046126	35858	237.214449
80.75	25.849276	32397	182.715406
81.00	25.165045	30319	136.993572
81.25	24.901048	26326	96.287291
81.50	24.893773	23544	192.074215
81.75	24.622764	21016	204.668694
82.00	24.231975	18571	140.507816
82.25	24.307355	16398	71.205204
82.50	24.090565	14277	68.949212
82.75	23.613843	13176	67.197726
83.00	23.197429	11903	65.501138
83.25	22.980868	9722	62.289081
83.50	22.947963	8148	57.229987
83.75	22.732841	7576	60.167802
84.00	22.287112	6642	63.061650
84.25	21.778008	5793	62.387454
84.50	21.591185	4946	61.256243
84.75	21.256095	4471	58.547030
85.00	21.239043	3468	55.364139
85.25	21.309372	2977	54.575099
85.50	20.015578	2311	54.278425
85.75	19.846667	2100	51.489822
86.00	19.454796	1814	52.991066
86.25	19.736376	1468	50.439358
86.50	19.180905	1194	53.737793
86.75	18.719090	1011	68.255412
87.00	20.045273	751	57.758270
87.25	19.356145	716	59.399697
87.50	19.783939	523	67.790794
87.75	17.607565	423	78.210061
88.00	15.330189	318	57.944435
88.25	14.703390	236	41.428972
88.50	13.474286	175	32.683624
88.75	15.154696	181	33.920820
89.00	15.151724	145	25.039049
89.25	13.364706	170	16.866990
89.50	15.191489	94	21.920779
89.75	13.290323	31	22.915713
90.00	13.489796	49	33.474386
90.25	8.518519	27	1.286694
90.50	9.636364	11	0.776860
90.75	10.000000	3	0.000000
91.00	0.000000	0	0.000000
91.25	0.000000	0	0.000000
91.50	0.000000	0	0.000000
91.75	0.000000	0	0.000000
92.00	0.000000	0	0.000000
92.25	0.000000	0	0.000000
92.50	0.000000	0	0.000000
92.75	0.000000	0	0.000000
93.00	0.000000	0	0.000000
93.25	0.000000	0	0.000000
93.50	0.000000	0	0.000000
93.75	0.000000	0	0.000000
94.00	0.000000	0	0.000000
94.25	0.000000	0	0.000000
94.50	0.000000	0	0.000000
94.75	0.000000	0	0.000000
95.00	0.000000	0	0.000000
95.25	0.000000	0	0.000000
95.50	0.000000	0	0.000000
95.75	0.000000	0	0.000000
96.00	0.000000	0	0.000000
96.25	0.000000	0	0.000000
96.50	0.000000	0	0.000000
96.75	0.000000	0	0.000000
97.00	0.000000	0	0.000000
97.25	0.000000	0	0.000000
